Date,Price,Signal_0.5,Signal_1,Signal_2
20160627,167.19,-1,0,0
20160628,169.59,0,0,0
20160629,171.52,-1,0,0
20160630,175.12,-1,0,0
20160701,175.54,0,0,0
20160705,175.63,1,1,0
20160706,175.16,1,1,0
20160707,174.87,0,0,0
20160708,177.12,-1,0,0
20160711,178.01,-1,0,0
20160712,179.16,0,0,0
20160713,179.21,1,0,0
20160714,180.9,-1,-1,0
20160715,181.4,-1,0,0
20160718,181.11,0,0,0
20160719,181.24,0,0,0
20160720,181.42,1,0,0
20160721,180.26,1,0,0
20160722,180.44,-1,0,0
20160725,179.63,-1,0,0
20160726,177.66,1,0,0
20160727,178.27,1,0,0
20160728,177.98,-1,-1,0
20160729,178.36,-1,0,0
20160801,178.29,-1,0,0
20160802,178.36,-1,-1,0
20160803,178.38,0,0,0
20160804,177.81,1,1,0
20160805,178.57,1,1,1
20160808,178.58,1,1,0
20160809,178.39,-1,-1,0
20160810,178.82,0,0,0
20160811,181,-1,-1,0
20160812,180.27,0,0,0
20160815,180.56,-1,-1,0
20160816,179.25,-1,-1,0
20160817,179.87,0,0,0
20160818,179.18,1,0,0
20160819,179.61,0,0,0
20160822,179.07,1,1,0
20160823,179.77,-1,0,0
20160824,179.41,0,0,0
20160825,179.58,0,0,0
20160826,179.41,-1,0,0
20160829,180.5,0,0,0
20160830,180.15,0,0,0
20160831,179.24,-1,0,0
20160901,179.98,1,1,0
20160902,180.81,1,1,0
20160906,180.46,1,1,0
20160907,179.75,0,0,0
20160908,180.1,0,0,0
20160909,175.64,0,0,0
20160912,178.1,-1,0,0
20160913,176.07,1,1,0
20160914,175.62,-1,0,0
20160915,176.59,0,0,0
20160916,175.06,0,0,0
20160919,176.72,-1,-1,0
20160920,177.6,-1,0,0
20160921,179.59,1,1,0
20160922,179.85,0,0,0
20160923,177.39,-1,0,0
20160926,175.95,-1,0,0
20160927,176.3,0,0,0
20160928,177.59,1,0,0
20160929,175.37,0,0,0
20160930,176.23,1,1,0
20161003,175.04,-1,0,0
20161004,171.68,1,0,0
20161005,172.39,-1,-1,0
20161006,171.64,-1,0,0
20161007,171.33,0,0,0
20161011,169.68,-1,0,0
20161012,169.72,1,0,0
20161013,170.02,-1,0,0
20161014,170.33,1,0,0
20161017,170.21,0,0,0
20161018,169.95,-1,0,0
20161019,169.91,1,1,1
20161020,169.86,0,0,0
20161021,169.5,-1,0,0
20161024,171.27,0,0,0
20161025,166.23,0,0,0
20161026,166.51,-1,0,0
20161027,165.76,-1,0,0
20161028,165.77,-1,-1,0
20161031,165.3,1,1,1
20161101,164.25,1,1,0
20161102,165.73,1,0,0
20161103,166.83,-1,0,0
20161104,166.48,0,0,0
20161107,169.74,-1,-1,0
20161108,171.03,1,1,1
20161109,170.39,0,0,0
20161110,174.28,-1,0,0
20161114,172.91,0,0,0
20161115,174.24,-1,-1,0
20161116,172.01,0,0,0
20161117,172.77,0,0,0
20161118,172.96,0,0,0
20161121,171.52,1,0,0
20161122,171.91,-1,0,0
20161123,172.25,0,0,0
20161125,173.49,-1,0,0
20161128,172.5,0,0,0
20161129,172.77,-1,0,0
20161130,171.74,-1,0,0
20161201,172.63,0,0,0
20161202,172.43,0,0,0
20161205,171.62,0,0,0
20161206,171.8,0,0,0
20161207,176.05,-1,0,0
20161208,175.88,0,0,0
20161209,178.49,-1,0,0
20161212,179.64,0,0,0
20161213,178.83,-1,0,0
20161214,176.6,-1,0,0
20161215,176.02,0,0,0
20161216,177.45,0,0,0
20161219,178.16,0,0,0
20161220,178.65,0,0,0
20161221,178.43,-1,0,0
20161222,179.2,-1,0,0
20161223,178.75,-1,-1,0
20161227,178.92,-1,0,0
20161228,178.08,0,0,0
20161229,178.41,-1,-1,-1
20161230,178.57,-1,-1,-1
20170103,178.05,-1,-1,0
20170104,178.32,-1,-1,0
20170105,177.71,-1,-1,0
20170106,178.23,-1,-1,-1
20170109,177.27,-1,0,0
20170110,176.58,-1,-1,-1
20170111,177.89,-1,-1,-1
20170112,177.44,-1,-1,0
20170113,177.39,-1,-1,-1
20170117,177.26,-1,-1,-1
20170118,178.49,-1,-1,-1
20170119,178.68,0,0,0
20170120,178.49,-1,-1,0
20170123,178.51,-1,-1,-1
20170124,175.97,-1,-1,-1
20170125,176.73,-1,-1,-1
20170126,176.82,-1,-1,-1
20170127,177.48,-1,-1,0
20170130,175.42,0,0,0
20170131,174.82,1,1,0
20170201,175.17,1,1,1
20170202,174.18,0,0,0
20170203,175.04,-1,-1,0
20170206,175.1,-1,0,0
20170207,175.76,-1,-1,-1
20170208,177.07,-1,-1,-1
20170209,178.18,-1,-1,-1
20170210,179,-1,-1,-1
20170213,181.02,-1,-1,-1
20170214,181.6,-1,-1,-1
20170215,181.7,0,0,0
20170216,183.41,-1,-1,0
20170217,182.95,0,0,0
20170221,183.37,0,0,0
20170222,186.04,-1,-1,-1
20170223,187.19,-1,-1,0
20170224,187.41,0,0,0
20170227,186.91,1,1,1
20170228,186.35,0,0,0
20170301,189.86,0,0,0
20170302,189.89,-1,-1,0
20170303,189.31,0,0,0
20170306,188.9,1,1,1
20170307,189.09,1,0,0
20170308,189.51,0,0,0
20170309,189.9,1,1,0
20170310,191.21,-1,0,0
20170313,191.52,-1,0,0
20170314,190.33,1,1,0
20170315,191.2,1,0,0
20170316,190.31,-1,0,0
20170317,192.36,-1,-1,0
20170320,193.01,0,0,0
20170321,192.13,1,1,1
20170322,192.22,1,1,0
20170323,192.14,1,1,1
20170324,191.51,0,0,0
20170327,190.43,1,0,0
20170328,190.99,-1,0,0
20170329,190.68,0,0,0
20170330,191.28,-1,0,0
20170331,191.33,0,0,0
20170403,190.72,1,0,0
20170404,190.19,0,0,0
20170405,190.24,0,0,0
20170406,189.89,1,1,1
20170407,189.99,1,1,1
20170410,189.71,0,0,0
20170411,190.07,1,1,0
20170412,189.7,1,0,0
20170413,188.65,0,0,0
20170417,190.36,0,0,0
20170418,190.22,1,1,0
20170419,189.83,0,0,0
20170420,191.16,0,0,0
20170421,191.5,-1,0,0
20170424,194.23,-1,0,0
20170425,195.13,-1,0,0
20170426,195,-1,0,0
20170427,196.11,-1,0,0
20170428,195.83,-1,0,0
20170501,194.81,0,0,0
20170502,196.53,0,0,0
20170503,197.63,1,0,0
20170504,199.51,0,0,0
20170505,199.4,0,0,0
20170508,198.65,0,0,0
20170509,197.96,0,0,0
20170510,196.64,0,0,0
20170511,196.75,0,0,0
20170512,196.57,0,0,0
20170515,197.63,0,0,0
20170516,197.91,-1,0,0
20170517,194.84,1,1,0
20170518,195.24,0,0,0
20170519,195.8,1,0,0
20170522,198.51,0,0,0
20170523,197.73,0,0,0
20170524,197.49,0,0,0
20170525,199.54,-1,0,0
20170526,200.67,-1,0,0
20170530,202.44,-1,0,0
20170531,204.47,-1,0,0
20170601,204.35,-1,0,0
20170602,206.7,-1,-1,0
20170605,206.22,0,0,0
20170606,205.41,0,0,0
20170607,205.01,-1,0,0
20170608,205.94,-1,0,0
20170609,206.93,0,0,0
20170612,207.39,-1,0,0
20170613,209.11,-1,0,0
20170614,210.01,-1,0,0
20170615,211.29,0,0,0
20170616,213.24,0,0,0
20170619,213.36,1,1,0
20170620,213.36,0,0,0
20170621,212.86,0,0,0
20170622,212.22,1,1,1
20170623,212.9,0,0,0
20170626,212.61,1,0,0
20170627,209.78,0,0,0
20170628,210.62,1,1,1
20170629,207.85,1,1,0
20170630,208.19,1,1,1
20170703,209.83,0,0,0
20170705,209.76,0,0,0
20170706,208.02,1,1,1
20170707,209.59,0,0,0
20170710,210.49,0,0,0
20170711,209.66,0,0,0
20170712,211.3,-1,0,0
20170713,211.09,0,0,0
20170714,211.77,-1,0,0
20170717,211.68,-1,0,0
20170718,211.31,0,0,0
20170719,212.1,0,0,0
20170720,212.45,-1,0,0
20170721,211.16,-1,0,0
20170724,210,0,0,0
20170725,199.39,0,0,0
20170726,199.03,0,0,0
20170727,200.05,-1,0,0
20170728,199.72,0,0,0
20170731,201.17,0,0,0
20170801,203.18,-1,-1,0
