Date,Price,Signal_0.5,Signal_1,Signal_2
20160726,44.88,1,1,1
20160727,43.4,-1,0,0
20160728,43.65,-1,0,0
20160729,43.63,-1,0,0
20160801,43.45,-1,0,0
20160802,43.53,-1,0,0
20160803,43.64,-1,0,0
20160804,43.51,-1,0,0
20160805,43.48,0,0,0
20160808,43.44,0,0,0
20160809,43.47,1,1,0
20160810,43.61,0,0,0
20160811,43.75,-1,0,0
20160812,44.03,-1,0,0
20160815,44.24,0,0,0
20160816,43.83,1,1,1
20160817,44.06,0,0,0
20160818,44.1,-1,0,0
20160819,43.92,0,0,0
20160822,43.74,-1,0,0
20160823,43.85,0,0,0
20160824,43.85,0,0,0
20160825,43.67,0,0,0
20160826,43.32,1,0,0
20160829,43.54,0,0,0
20160830,43.24,0,0,0
20160831,43.43,1,0,0
20160901,43.35,-1,0,0
20160902,43.66,0,0,0
20160906,43.79,1,1,0
20160907,43.64,0,0,0
20160908,43.63,0,0,0
20160909,42.27,1,1,0
20160912,43.19,-1,0,0
20160913,42.28,0,0,0
20160914,42.11,-1,0,0
20160915,42.36,0,0,0
20160916,42.14,1,1,0
20160919,42.1,-1,0,0
20160920,42.34,-1,0,0
20160921,42.53,1,0,0
20160922,42.96,0,0,0
20160923,42.74,1,1,1
20160926,42.05,-1,-1,0
20160927,42.59,-1,-1,0
20160928,42.15,0,0,0
20160929,42.03,1,1,0
20160930,42.32,0,0,0
20161003,42.03,-1,0,0
20161004,41.84,0,0,0
20161005,41.81,0,0,0
20161006,41.71,0,0,0
20161007,41.73,1,1,0
20161011,41.54,1,1,1
20161012,41.78,-1,0,0
20161013,41.76,0,0,0
20161014,41.67,0,0,0
20161017,41.6,0,0,0
20161018,41.97,-1,0,0
20161019,42.05,-1,-1,0
20161020,41.93,-1,0,0
20161021,42.13,0,0,0
20161024,42.56,0,0,0
20161025,42.54,1,0,0
20161026,42.44,0,0,0
20161027,42.12,1,0,0
20161028,42.23,0,0,0
20161031,42.4,0,0,0
20161101,42.12,1,0,0
20161102,42.05,0,0,0
20161103,42.03,0,0,0
20161104,41.69,0,0,0
20161107,42.46,0,0,0
20161108,42.88,0,0,0
20161109,42.27,1,1,0
20161110,40.94,-1,-1,0
20161114,41.17,-1,0,0
20161115,41.44,-1,0,0
20161116,41.26,-1,-1,0
20161117,41.12,0,0,0
20161118,40.91,0,0,0
20161121,41.36,-1,0,0
20161122,41.37,-1,0,0
20161123,41.12,-1,0,0
20161125,41.53,-1,0,0
20161128,41.75,-1,-1,0
20161129,41.15,0,0,0
20161130,40.35,-1,0,0
20161201,40.17,0,0,0
20161202,40.36,0,0,0
20161205,40.62,-1,-1,0
20161206,40.57,1,1,1
20161207,41.29,-1,0,0
20161208,40.98,-1,-1,0
20161209,42,-1,-1,0
20161212,41.9,1,0,0
20161213,41.76,0,0,0
20161214,41.21,0,0,0
20161215,41.55,0,0,0
20161216,41.74,-1,0,0
20161219,41.67,0,0,0
20161220,41.66,0,0,0
20161221,41.57,0,0,0
20161222,41.55,0,0,0
20161223,41.6,1,0,0
20161227,41.61,-1,0,0
20161228,41.39,1,0,0
20161229,41.6,0,0,0
20161230,41.46,1,1,1
20170103,41.8,-1,0,0
20170104,41.65,-1,-1,0
20170105,41.75,-1,-1,0
20170106,41.74,0,0,0
20170109,41.32,1,1,0
20170110,41.04,1,0,0
20170111,41.05,1,1,1
20170112,40.95,-1,0,0
20170113,40.88,0,0,0
20170117,41.22,-1,-1,0
20170118,41.29,0,0,0
20170119,41.14,1,1,0
20170120,41.32,1,1,0
20170123,41.43,0,0,0
20170124,41.9,0,0,0
20170125,42.12,0,0,0
20170126,41.81,1,1,0
20170127,41.45,1,0,0
20170130,41.38,-1,-1,0
20170131,41.57,-1,-1,0
20170201,41.26,0,0,0
20170202,41.4,-1,0,0
20170203,41.54,0,0,0
20170206,41.56,0,0,0
20170207,41.9,-1,0,0
20170208,42.02,1,0,0
20170209,41.25,0,0,0
20170210,40.58,0,0,0
20170213,40.62,0,0,0
20170214,40.53,-1,-1,0
20170215,40.44,-1,0,0
20170216,41.2,-1,0,0
20170217,41.23,1,0,0
20170221,41.46,0,0,0
20170222,41.6,-1,0,0
20170223,41.66,-1,0,0
20170224,41.78,-1,0,0
20170227,41.67,1,1,0
20170228,41.96,-1,-1,0
20170301,42.16,-1,-1,0
20170302,42.47,-1,-1,0
20170303,42.48,0,0,0
20170306,42.18,0,0,0
20170307,41.99,-1,-1,0
20170308,41.99,-1,0,0
20170309,42.03,1,1,1
20170310,42.29,0,0,0
20170313,42.03,0,0,0
20170314,41.97,-1,0,0
20170315,42.12,-1,0,0
20170316,42.25,1,1,1
20170317,42.03,0,0,0
20170320,42.18,0,0,0
20170321,42.5,-1,0,0
20170322,42.38,-1,0,0
20170323,42.17,0,0,0
20170324,42.12,1,1,1
20170327,42.32,0,0,0
20170328,42.43,-1,0,0
20170329,42.42,-1,-1,0
20170330,42.6,0,0,0
20170331,42.44,1,0,0
20170403,42.41,0,0,0
20170404,42.68,-1,0,0
20170405,42.57,0,0,0
20170406,42.67,1,1,1
20170407,42.61,1,1,0
20170410,42.69,1,1,1
20170411,42.66,1,1,0
20170412,42.94,-1,-1,0
20170413,42.79,-1,0,0
20170417,43.07,1,0,0
20170418,43.48,0,0,0
20170419,43.23,-1,0,0
20170420,43.09,0,0,0
20170421,43.07,-1,0,0
20170424,43.28,0,0,0
20170425,43.11,0,0,0
20170426,43.24,-1,-1,0
20170427,43.01,0,0,0
20170428,43.15,0,0,0
20170501,43.22,0,0,0
20170502,43.39,0,0,0
20170503,43.32,-1,0,0
20170504,43.66,1,1,1
20170505,43.69,0,0,0
20170508,43.89,-1,-1,0
20170509,43.51,0,0,0
20170510,43.57,-1,-1,0
20170511,43.67,0,0,0
20170512,43.59,0,0,0
20170515,43.73,-1,-1,0
20170516,43.85,-1,-1,0
20170517,43.93,-1,0,0
20170518,43.8,0,0,0
20170519,43.9,-1,0,0
20170522,44.18,-1,0,0
20170523,44.39,-1,0,0
20170524,45.03,-1,-1,0
20170525,45.41,-1,0,0
20170526,45.39,0,0,0
20170530,45.43,0,0,0
20170531,45.47,0,0,0
20170601,45.79,1,0,0
20170602,45.89,0,0,0
20170605,45.99,-1,0,0
20170606,45.98,0,0,0
20170607,45.51,1,1,1
20170608,45.13,-1,0,0
20170609,45.32,-1,0,0
20170612,45.33,-1,0,0
20170613,45.03,1,1,0
20170614,45.3,0,0,0
20170615,45.25,0,0,0
20170616,45.31,0,0,0
20170619,45.38,0,0,0
20170620,45.61,1,0,0
20170621,45.22,1,1,1
20170622,45.07,-1,0,0
20170623,45.25,1,1,1
20170626,45.43,0,0,0
20170627,45.05,1,1,0
20170628,45.32,1,1,0
20170629,44.83,0,0,0
20170630,44.85,-1,0,0
20170703,44.76,0,0,0
20170705,44.82,0,0,0
20170706,44.4,0,0,0
20170707,44.39,0,0,0
20170710,44.38,1,0,0
20170711,44.33,-1,0,0
20170712,44.51,0,0,0
20170713,44.43,0,0,0
20170714,44.68,0,0,0
20170717,44.73,0,0,0
20170718,44.67,0,0,0
20170719,44.83,0,0,0
20170720,44.82,-1,0,0
20170721,45.03,0,0,0
20170724,44.84,0,0,0
20170725,45.24,-1,-1,0
20170726,45.74,-1,0,0
20170727,46.12,-1,-1,0
20170728,46.01,0,0,0
20170731,45.84,0,0,0
20170801,45.7,-1,0,0
